Fecha,Año,Mes,Mes_Nombre,Dia,Trimestre,Producto,Categoría,Cantidad,Precio,Ciudad,Total_Venta
2026-05-20,2026,5,Mayo,20,2026Q2,Switch 8P,Redes,16,310.0,Juliaca,4960.0
2026-04-14,2026,4,Abril,14,2026Q2,Mouse Gamer,Accesorios,10,180.0,Moquegua,1800.0
2026-02-09,2026,2,Febrero,9,2026Q1,Laptop C,Computadoras,7,4100.0,Cusco,28700.0
2026-02-21,2026,2,Febrero,21,2026Q1,Webcam HD,Accesorios,12,171.0,Cusco,2052.0
2026-08-07,2026,8,Agosto,7,2026Q3,Monitor 27,Computadoras,4,1375.0,Trujillo,5500.0
2026-03-22,2026,3,Marzo,22,2026Q1,Teclado K1,Accesorios,4,120.0,Arequipa,480.0
2026-03-30,2026,3,Marzo,30,2026Q1,Monitor 27,Computadoras,20,1250.0,Moquegua,25000.0
2026-02-26,2026,2,Febrero,26,2026Q1,Disco SSD 2TB,Almacenamiento,12,759.0,Lima,9108.0
2026-05-22,2026,5,Mayo,22,2026Q2,Router WiFi,Redes,8,207.0,Trujillo,1656.0
2026-03-25,2026,3,Marzo,25,2026Q1,Webcam HD,Accesorios,15,180.5,Puno,2707.5
2026-07-22,2026,7,Julio,22,2026Q3,Teclado K1,Accesorios,4,120.0,Puno,480.0
2026-08-14,2026,8,Agosto,14,2026Q3,Impresora Multifunción,Impresoras,5,1265.0,Moquegua,6325.0
2026-07-07,2026,7,Julio,7,2026Q3,Impresora A,Impresoras,9,858.0,Puno,7722.0
2026-08-05,2026,8,Agosto,5,2026Q3,USB 64GB,Almacenamiento,6,47.25,Tacna,283.5
2026-08-11,2026,8,Agosto,11,2026Q3,Teclado K1,Accesorios,1,108.0,Cusco,108.0
2026-07-07,2026,7,Julio,7,2026Q3,Disco SSD 1TB,Almacenamiento,12,380.0,Tacna,4560.0
2026-05-09,2026,5,Mayo,9,2026Q2,Webcam HD,Accesorios,2,171.0,Lima,342.0
2026-03-18,2026,3,Marzo,18,2026Q1,USB 128GB,Almacenamiento,19,71.25,Moquegua,1353.75
2026-06-08,2026,6,Junio,8,2026Q2,Teclado K1,Accesorios,19,132.0,Trujillo,2508.0
2026-06-12,2026,6,Junio,12,2026Q2,Impresora Multifunción,Impresoras,18,1207.5,Lima,21735.0
2026-02-08,2026,2,Febrero,8,2026Q1,Laptop C,Computadoras,20,4100.0,Juliaca,82000.0
2026-06-15,2026,6,Junio,15,2026Q2,Monitor 27,Computadoras,3,1250.0,Tacna,3750.0
2026-04-27,2026,4,Abril,27,2026Q2,USB 128GB,Almacenamiento,12,71.25,Puno,855.0
2026-06-30,2026,6,Junio,30,2026Q2,Router WiFi,Redes,1,230.0,Lima,230.0
2026-06-30,2026,6,Junio,30,2026Q2,Mouse Gamer,Accesorios,16,162.0,Arequipa,2592.0
2026-04-28,2026,4,Abril,28,2026Q2,Disco SSD 1TB,Almacenamiento,10,418.0,Arequipa,4180.0
2026-01-30,2026,1,Enero,30,2026Q1,Cable UTP,Redes,2,27.5,Cusco,55.0
2026-04-16,2026,4,Abril,16,2026Q2,Teclado K1,Accesorios,2,108.0,Juliaca,216.0
2026-08-12,2026,8,Agosto,12,2026Q3,Switch 8P,Redes,11,294.5,Lima,3239.5
2026-02-09,2026,2,Febrero,9,2026Q1,Impresora Multifunción,Impresoras,14,1150.0,Lima,16100.0
2026-05-30,2026,5,Mayo,30,2026Q2,Impresora Multifunción,Impresoras,20,1035.0,Lima,20700.0
2026-07-06,2026,7,Julio,6,2026Q3,Monitor 27,Computadoras,12,1250.0,Cusco,15000.0
2026-02-06,2026,2,Febrero,6,2026Q1,Router WiFi,Redes,11,230.0,Arequipa,2530.0
2026-08-15,2026,8,Agosto,15,2026Q3,Cable UTP,Redes,18,22.5,Moquegua,405.0
2026-07-15,2026,7,Julio,15,2026Q3,Impresora Multifunción,Impresoras,12,1035.0,Lima,12420.0
2026-05-16,2026,5,Mayo,16,2026Q2,Teclado K1,Accesorios,17,120.0,Lima,2040.0
2026-02-20,2026,2,Febrero,20,2026Q1,USB 64GB,Almacenamiento,19,47.25,Moquegua,897.75
2026-02-01,2026,2,Febrero,1,2026Q1,Laptop A,Computadoras,6,2500.0,Juliaca,15000.0
2026-07-16,2026,7,Julio,16,2026Q3,Impresora A,Impresoras,15,702.0,Cusco,10530.0
2026-04-09,2026,4,Abril,9,2026Q2,Laptop B,Computadoras,20,3200.0,Trujillo,64000.0
2026-08-02,2026,8,Agosto,2,2026Q3,USB 64GB,Almacenamiento,15,45.0,Trujillo,675.0
2026-02-23,2026,2,Febrero,23,2026Q1,USB 128GB,Almacenamiento,8,75.0,Arequipa,600.0
2026-07-20,2026,7,Julio,20,2026Q3,USB 128GB,Almacenamiento,12,78.75,Trujillo,945.0
2026-04-06,2026,4,Abril,6,2026Q2,Laptop A,Computadoras,15,2500.0,Tacna,37500.0
2026-07-05,2026,7,Julio,5,2026Q3,Mouse Gamer,Accesorios,14,171.0,Lima,2394.0
2026-07-17,2026,7,Julio,17,2026Q3,Cable UTP,Redes,7,25.0,Trujillo,175.0
2026-07-08,2026,7,Julio,8,2026Q3,Disco SSD 2TB,Almacenamiento,3,759.0,Lima,2277.0
2026-06-11,2026,6,Junio,11,2026Q2,Teclado K1,Accesorios,10,120.0,Cusco,1200.0
2026-06-16,2026,6,Junio,16,2026Q2,Switch 8P,Redes,4,279.0,Arequipa,1116.0
2026-03-06,2026,3,Marzo,6,2026Q1,Impresora A,Impresoras,6,780.0,Puno,4680.0
2026-03-25,2026,3,Marzo,25,2026Q1,USB 64GB,Almacenamiento,11,45.0,Juliaca,495.0
2026-01-25,2026,1,Enero,25,2026Q1,Audífonos Pro,Accesorios,6,237.5,Puno,1425.0
2026-07-02,2026,7,Julio,2,2026Q3,Router WiFi,Redes,11,207.0,Moquegua,2277.0
2026-05-18,2026,5,Mayo,18,2026Q2,Audífonos Pro,Accesorios,20,250.0,Tacna,5000.0
2026-06-15,2026,6,Junio,15,2026Q2,Webcam HD,Accesorios,13,180.5,Lima,2346.5
2026-01-19,2026,1,Enero,19,2026Q1,Switch 8P,Redes,1,310.0,Arequipa,310.0
2026-07-25,2026,7,Julio,25,2026Q3,Disco SSD 2TB,Almacenamiento,15,724.5,Arequipa,10867.5
2026-03-30,2026,3,Marzo,30,2026Q1,Teclado K1,Accesorios,9,120.0,Lima,1080.0
2026-05-18,2026,5,Mayo,18,2026Q2,Switch 8P,Redes,14,341.0,Juliaca,4774.0
2026-06-20,2026,6,Junio,20,2026Q2,Disco SSD 2TB,Almacenamiento,1,621.0,Trujillo,621.0
2026-01-10,2026,1,Enero,10,2026Q1,Disco SSD 2TB,Almacenamiento,9,690.0,Moquegua,6210.0
2026-03-15,2026,3,Marzo,15,2026Q1,USB 64GB,Almacenamiento,3,42.75,Tacna,128.25
2026-08-06,2026,8,Agosto,6,2026Q3,Disco SSD 2TB,Almacenamiento,14,724.5,Moquegua,10143.0
2026-05-04,2026,5,Mayo,4,2026Q2,Cable UTP,Redes,8,25.0,Juliaca,200.0
2026-03-25,2026,3,Marzo,25,2026Q1,Laptop C,Computadoras,7,4100.0,Cusco,28700.0
2026-05-07,2026,5,Mayo,7,2026Q2,Impresora Multifunción,Impresoras,3,1150.0,Moquegua,3450.0
2026-03-21,2026,3,Marzo,21,2026Q1,Monitor 27,Computadoras,19,1187.5,Moquegua,22562.5
2026-04-16,2026,4,Abril,16,2026Q2,PC Gamer X,Computadoras,3,5200.0,Tacna,15600.0
2026-05-19,2026,5,Mayo,19,2026Q2,Impresora A,Impresoras,10,780.0,Trujillo,7800.0
2026-06-21,2026,6,Junio,21,2026Q2,Mouse Gamer,Accesorios,12,162.0,Lima,1944.0
2026-07-03,2026,7,Julio,3,2026Q3,USB 128GB,Almacenamiento,16,75.0,Arequipa,1200.0
2026-01-17,2026,1,Enero,17,2026Q1,Laptop B,Computadoras,19,3200.0,Trujillo,60800.0
2026-04-12,2026,4,Abril,12,2026Q2,Laptop B,Computadoras,6,3200.0,Juliaca,19200.0
2026-07-24,2026,7,Julio,24,2026Q3,Laptop A,Computadoras,15,2500.0,Puno,37500.0
2026-05-23,2026,5,Mayo,23,2026Q2,Cable UTP,Redes,12,25.0,Juliaca,300.0
2026-07-27,2026,7,Julio,27,2026Q3,PC Gamer X,Computadoras,12,4680.0,Tacna,56160.0
2026-07-01,2026,7,Julio,1,2026Q3,Mouse Gamer,Accesorios,10,189.0,Cusco,1890.0
2026-07-19,2026,7,Julio,19,2026Q3,Laptop C,Computadoras,18,4100.0,Puno,73800.0
2026-02-28,2026,2,Febrero,28,2026Q1,Disco SSD 2TB,Almacenamiento,7,655.5,Juliaca,4588.5
2026-08-09,2026,8,Agosto,9,2026Q3,Laptop A,Computadoras,8,2500.0,Trujillo,20000.0
2026-07-26,2026,7,Julio,26,2026Q3,Monitor 24,Computadoras,6,765.0,Juliaca,4590.0
2026-05-28,2026,5,Mayo,28,2026Q2,Monitor 24,Computadoras,15,850.0,Arequipa,12750.0
2026-04-26,2026,4,Abril,26,2026Q2,Impresora A,Impresoras,6,780.0,Arequipa,4680.0
2026-07-09,2026,7,Julio,9,2026Q3,Laptop B,Computadoras,9,2880.0,Lima,25920.0
2026-02-20,2026,2,Febrero,20,2026Q1,Cable UTP,Redes,16,27.5,Puno,440.0
2026-05-02,2026,5,Mayo,2,2026Q2,PC Gamer X,Computadoras,5,5200.0,Juliaca,26000.0
2026-01-12,2026,1,Enero,12,2026Q1,Switch 8P,Redes,10,325.5,Juliaca,3255.0
2026-05-20,2026,5,Mayo,20,2026Q2,Cable UTP,Redes,11,26.25,Tacna,288.75
2026-06-24,2026,6,Junio,24,2026Q2,USB 64GB,Almacenamiento,6,45.0,Tacna,270.0
2026-05-30,2026,5,Mayo,30,2026Q2,Impresora A,Impresoras,12,819.0,Tacna,9828.0
2026-03-02,2026,3,Marzo,2,2026Q1,Monitor 24,Computadoras,20,807.5,Juliaca,16150.0
2026-04-09,2026,4,Abril,9,2026Q2,PC Gamer X,Computadoras,14,4940.0,Juliaca,69160.0
2026-03-23,2026,3,Marzo,23,2026Q1,Router WiFi,Redes,11,230.0,Lima,2530.0
2026-01-17,2026,1,Enero,17,2026Q1,Impresora Multifunción,Impresoras,13,1150.0,Moquegua,14950.0
2026-02-06,2026,2,Febrero,6,2026Q1,USB 64GB,Almacenamiento,10,45.0,Trujillo,450.0
2026-03-12,2026,3,Marzo,12,2026Q1,USB 64GB,Almacenamiento,8,47.25,Arequipa,378.0
2026-05-29,2026,5,Mayo,29,2026Q2,Switch 8P,Redes,6,310.0,Arequipa,1860.0
2026-07-23,2026,7,Julio,23,2026Q3,Disco SSD 2TB,Almacenamiento,11,690.0,Juliaca,7590.0
2026-08-02,2026,8,Agosto,2,2026Q3,Disco SSD 2TB,Almacenamiento,9,690.0,Juliaca,6210.0
2026-05-05,2026,5,Mayo,5,2026Q2,USB 64GB,Almacenamiento,9,49.5,Lima,445.5
2026-01-11,2026,1,Enero,11,2026Q1,USB 128GB,Almacenamiento,17,71.25,Puno,1211.25
2026-08-16,2026,8,Agosto,16,2026Q3,PC Gamer X,Computadoras,7,5720.0,Tacna,40040.0
2026-08-12,2026,8,Agosto,12,2026Q3,USB 64GB,Almacenamiento,1,42.75,Cusco,42.75
2026-01-13,2026,1,Enero,13,2026Q1,Disco SSD 2TB,Almacenamiento,15,655.5,Puno,9832.5
2026-01-12,2026,1,Enero,12,2026Q1,Router WiFi,Redes,9,241.5,Lima,2173.5
2026-07-27,2026,7,Julio,27,2026Q3,Impresora Multifunción,Impresoras,11,1092.5,Cusco,12017.5
2026-02-24,2026,2,Febrero,24,2026Q1,USB 128GB,Almacenamiento,11,67.5,Trujillo,742.5
2026-01-18,2026,1,Enero,18,2026Q1,USB 128GB,Almacenamiento,10,67.5,Moquegua,675.0
2026-07-04,2026,7,Julio,4,2026Q3,Teclado K1,Accesorios,19,114.0,Tacna,2166.0
2026-04-10,2026,4,Abril,10,2026Q2,Monitor 24,Computadoras,4,892.5,Moquegua,3570.0
2026-06-04,2026,6,Junio,4,2026Q2,Audífonos Pro,Accesorios,8,250.0,Arequipa,2000.0
2026-03-01,2026,3,Marzo,1,2026Q1,Router WiFi,Redes,5,241.5,Cusco,1207.5
2026-03-02,2026,3,Marzo,2,2026Q1,Impresora A,Impresoras,13,780.0,Tacna,10140.0
2026-01-27,2026,1,Enero,27,2026Q1,Disco SSD 2TB,Almacenamiento,20,690.0,Trujillo,13800.0
2026-01-28,2026,1,Enero,28,2026Q1,Audífonos Pro,Accesorios,19,250.0,Puno,4750.0
2026-03-11,2026,3,Marzo,11,2026Q1,Disco SSD 2TB,Almacenamiento,19,690.0,Cusco,13110.0
2026-08-01,2026,8,Agosto,1,2026Q3,Teclado K1,Accesorios,17,114.0,Moquegua,1938.0
2026-07-24,2026,7,Julio,24,2026Q3,Disco SSD 1TB,Almacenamiento,3,380.0,Trujillo,1140.0
2026-06-17,2026,6,Junio,17,2026Q2,USB 128GB,Almacenamiento,2,67.5,Cusco,135.0
2026-07-10,2026,7,Julio,10,2026Q3,USB 128GB,Almacenamiento,16,75.0,Puno,1200.0
2026-06-09,2026,6,Junio,9,2026Q2,Monitor 27,Computadoras,7,1187.5,Juliaca,8312.5
2026-06-09,2026,6,Junio,9,2026Q2,Cable UTP,Redes,7,25.0,Trujillo,175.0
2026-06-17,2026,6,Junio,17,2026Q2,USB 128GB,Almacenamiento,4,75.0,Juliaca,300.0
2026-07-11,2026,7,Julio,11,2026Q3,Switch 8P,Redes,10,310.0,Moquegua,3100.0
2026-04-26,2026,4,Abril,26,2026Q2,Impresora Multifunción,Impresoras,17,1035.0,Trujillo,17595.0
2026-03-05,2026,3,Marzo,5,2026Q1,Mouse X,Accesorios,7,50.0,Cusco,350.0
2026-02-02,2026,2,Febrero,2,2026Q1,USB 64GB,Almacenamiento,19,47.25,Tacna,897.75
2026-02-22,2026,2,Febrero,22,2026Q1,Disco SSD 2TB,Almacenamiento,12,759.0,Arequipa,9108.0
2026-08-13,2026,8,Agosto,13,2026Q3,Router WiFi,Redes,16,207.0,Juliaca,3312.0
2026-05-11,2026,5,Mayo,11,2026Q2,Monitor 27,Computadoras,2,1250.0,Cusco,2500.0
2026-06-06,2026,6,Junio,6,2026Q2,Mouse X,Accesorios,8,47.5,Moquegua,380.0
2026-04-03,2026,4,Abril,3,2026Q2,Laptop B,Computadoras,11,3200.0,Arequipa,35200.0
2026-02-06,2026,2,Febrero,6,2026Q1,PC Gamer X,Computadoras,12,5200.0,Puno,62400.0
2026-01-09,2026,1,Enero,9,2026Q1,Disco SSD 2TB,Almacenamiento,14,690.0,Arequipa,9660.0
2026-04-21,2026,4,Abril,21,2026Q2,Router WiFi,Redes,16,230.0,Tacna,3680.0
2026-01-29,2026,1,Enero,29,2026Q1,PC Gamer X,Computadoras,11,5200.0,Trujillo,57200.0
2026-07-30,2026,7,Julio,30,2026Q3,Disco SSD 2TB,Almacenamiento,17,690.0,Cusco,11730.0
2026-03-10,2026,3,Marzo,10,2026Q1,Disco SSD 1TB,Almacenamiento,1,380.0,Tacna,380.0
2026-07-01,2026,7,Julio,1,2026Q3,Router WiFi,Redes,20,218.5,Lima,4370.0
2026-07-24,2026,7,Julio,24,2026Q3,Router WiFi,Redes,20,230.0,Juliaca,4600.0
2026-06-03,2026,6,Junio,3,2026Q2,Disco SSD 1TB,Almacenamiento,12,342.0,Juliaca,4104.0
2026-02-03,2026,2,Febrero,3,2026Q1,Webcam HD,Accesorios,10,171.0,Puno,1710.0
2026-06-16,2026,6,Junio,16,2026Q2,Mouse X,Accesorios,18,45.0,Juliaca,810.0
2026-02-04,2026,2,Febrero,4,2026Q1,Audífonos Pro,Accesorios,11,275.0,Cusco,3025.0
2026-02-24,2026,2,Febrero,24,2026Q1,PC Gamer X,Computadoras,16,4680.0,Lima,74880.0
2026-08-05,2026,8,Agosto,5,2026Q3,Disco SSD 2TB,Almacenamiento,11,690.0,Tacna,7590.0
2026-08-06,2026,8,Agosto,6,2026Q3,Impresora A,Impresoras,20,780.0,Trujillo,15600.0
2026-04-07,2026,4,Abril,7,2026Q2,Switch 8P,Redes,9,310.0,Tacna,2790.0
2026-07-15,2026,7,Julio,15,2026Q3,Laptop C,Computadoras,2,3690.0,Juliaca,7380.0
2026-06-28,2026,6,Junio,28,2026Q2,Switch 8P,Redes,2,310.0,Moquegua,620.0
2026-02-22,2026,2,Febrero,22,2026Q1,Laptop C,Computadoras,18,4100.0,Puno,73800.0
2026-07-15,2026,7,Julio,15,2026Q3,Mouse X,Accesorios,5,55.0,Lima,275.0
2026-01-06,2026,1,Enero,6,2026Q1,Mouse X,Accesorios,1,50.0,Cusco,50.0
2026-06-14,2026,6,Junio,14,2026Q2,Mouse X,Accesorios,3,52.5,Juliaca,157.5
2026-07-28,2026,7,Julio,28,2026Q3,Cable UTP,Redes,12,26.25,Trujillo,315.0
2026-06-08,2026,6,Junio,8,2026Q2,Mouse Gamer,Accesorios,20,171.0,Juliaca,3420.0
2026-03-13,2026,3,Marzo,13,2026Q1,USB 128GB,Almacenamiento,17,75.0,Trujillo,1275.0
2026-07-01,2026,7,Julio,1,2026Q3,Webcam HD,Accesorios,20,171.0,Juliaca,3420.0
2026-07-04,2026,7,Julio,4,2026Q3,Webcam HD,Accesorios,3,171.0,Tacna,513.0
2026-05-08,2026,5,Mayo,8,2026Q2,Impresora A,Impresoras,12,780.0,Moquegua,9360.0
2026-05-05,2026,5,Mayo,5,2026Q2,PC Gamer X,Computadoras,19,5460.0,Cusco,103740.0
2026-02-16,2026,2,Febrero,16,2026Q1,Laptop C,Computadoras,13,3690.0,Juliaca,47970.0
2026-06-05,2026,6,Junio,5,2026Q2,Laptop B,Computadoras,16,3040.0,Juliaca,48640.0
2026-02-07,2026,2,Febrero,7,2026Q1,Monitor 24,Computadoras,2,850.0,Juliaca,1700.0
2026-07-06,2026,7,Julio,6,2026Q3,Teclado K1,Accesorios,6,114.0,Juliaca,684.0
2026-03-10,2026,3,Marzo,10,2026Q1,Mouse Gamer,Accesorios,12,171.0,Puno,2052.0
2026-07-27,2026,7,Julio,27,2026Q3,Mouse X,Accesorios,14,47.5,Lima,665.0
2026-04-15,2026,4,Abril,15,2026Q2,Laptop B,Computadoras,20,2880.0,Lima,57600.0
2026-05-09,2026,5,Mayo,9,2026Q2,PC Gamer X,Computadoras,9,4680.0,Arequipa,42120.0
2026-07-21,2026,7,Julio,21,2026Q3,Switch 8P,Redes,20,279.0,Cusco,5580.0
2026-04-03,2026,4,Abril,3,2026Q2,Disco SSD 2TB,Almacenamiento,15,724.5,Cusco,10867.5
2026-06-11,2026,6,Junio,11,2026Q2,Laptop B,Computadoras,15,3360.0,Arequipa,50400.0
2026-01-19,2026,1,Enero,19,2026Q1,Monitor 24,Computadoras,1,765.0,Trujillo,765.0
2026-01-10,2026,1,Enero,10,2026Q1,Disco SSD 2TB,Almacenamiento,13,759.0,Lima,9867.0
2026-06-01,2026,6,Junio,1,2026Q2,Laptop A,Computadoras,10,2375.0,Lima,23750.0
2026-02-07,2026,2,Febrero,7,2026Q1,Mouse X,Accesorios,14,52.5,Tacna,735.0
2026-03-07,2026,3,Marzo,7,2026Q1,Audífonos Pro,Accesorios,12,237.5,Tacna,2850.0
2026-06-06,2026,6,Junio,6,2026Q2,Teclado K1,Accesorios,13,108.0,Arequipa,1404.0
2026-02-28,2026,2,Febrero,28,2026Q1,USB 64GB,Almacenamiento,11,49.5,Juliaca,544.5
2026-08-16,2026,8,Agosto,16,2026Q3,Impresora A,Impresoras,19,741.0,Trujillo,14079.0
2026-01-10,2026,1,Enero,10,2026Q1,Router WiFi,Redes,15,253.0,Lima,3795.0
2026-05-25,2026,5,Mayo,25,2026Q2,Cable UTP,Redes,4,26.25,Juliaca,105.0
2026-04-15,2026,4,Abril,15,2026Q2,Mouse X,Accesorios,4,50.0,Puno,200.0
2026-03-04,2026,3,Marzo,4,2026Q1,Laptop B,Computadoras,14,2880.0,Trujillo,40320.0
2026-03-27,2026,3,Marzo,27,2026Q1,PC Gamer X,Computadoras,7,5200.0,Puno,36400.0
2026-06-15,2026,6,Junio,15,2026Q2,Monitor 27,Computadoras,12,1312.5,Lima,15750.0
2026-04-10,2026,4,Abril,10,2026Q2,Teclado K1,Accesorios,17,120.0,Arequipa,2040.0
2026-03-24,2026,3,Marzo,24,2026Q1,Teclado K1,Accesorios,11,114.0,Trujillo,1254.0
2026-01-27,2026,1,Enero,27,2026Q1,Mouse Gamer,Accesorios,4,180.0,Tacna,720.0
2026-02-16,2026,2,Febrero,16,2026Q1,Monitor 24,Computadoras,12,850.0,Arequipa,10200.0
2026-07-21,2026,7,Julio,21,2026Q3,Disco SSD 2TB,Almacenamiento,20,759.0,Lima,15180.0
2026-08-16,2026,8,Agosto,16,2026Q3,Monitor 24,Computadoras,11,765.0,Moquegua,8415.0
2026-01-26,2026,1,Enero,26,2026Q1,Impresora A,Impresoras,19,780.0,Tacna,14820.0
2026-07-08,2026,7,Julio,8,2026Q3,Mouse Gamer,Accesorios,9,162.0,Moquegua,1458.0
2026-02-14,2026,2,Febrero,14,2026Q1,Impresora Multifunción,Impresoras,3,1207.5,Puno,3622.5
2026-05-10,2026,5,Mayo,10,2026Q2,Disco SSD 1TB,Almacenamiento,5,418.0,Cusco,2090.0
2026-06-10,2026,6,Junio,10,2026Q2,Impresora Multifunción,Impresoras,16,1035.0,Tacna,16560.0
2026-06-29,2026,6,Junio,29,2026Q2,Switch 8P,Redes,15,310.0,Trujillo,4650.0
2026-05-25,2026,5,Mayo,25,2026Q2,Impresora A,Impresoras,3,702.0,Lima,2106.0
2026-03-11,2026,3,Marzo,11,2026Q1,Disco SSD 2TB,Almacenamiento,1,690.0,Moquegua,690.0
2026-01-01,2026,1,Enero,1,2026Q1,USB 128GB,Almacenamiento,15,75.0,Cusco,1125.0
2026-06-28,2026,6,Junio,28,2026Q2,Monitor 24,Computadoras,5,850.0,Juliaca,4250.0
2026-08-17,2026,8,Agosto,17,2026Q3,Cable UTP,Redes,6,25.0,Puno,150.0
2026-03-05,2026,3,Marzo,5,2026Q1,USB 128GB,Almacenamiento,2,82.5,Juliaca,165.0
2026-03-16,2026,3,Marzo,16,2026Q1,USB 64GB,Almacenamiento,8,42.75,Cusco,342.0
2026-06-30,2026,6,Junio,30,2026Q2,Switch 8P,Redes,17,294.5,Cusco,5006.5
2026-05-27,2026,5,Mayo,27,2026Q2,Disco SSD 1TB,Almacenamiento,18,380.0,Puno,6840.0
2026-07-03,2026,7,Julio,3,2026Q3,Laptop A,Computadoras,12,2500.0,Lima,30000.0
2026-04-05,2026,4,Abril,5,2026Q2,Switch 8P,Redes,9,279.0,Puno,2511.0
2026-05-18,2026,5,Mayo,18,2026Q2,Audífonos Pro,Accesorios,4,250.0,Cusco,1000.0
2026-01-13,2026,1,Enero,13,2026Q1,PC Gamer X,Computadoras,15,5720.0,Trujillo,85800.0
2026-03-10,2026,3,Marzo,10,2026Q1,Monitor 24,Computadoras,4,807.5,Trujillo,3230.0
2026-03-08,2026,3,Marzo,8,2026Q1,PC Gamer X,Computadoras,7,4680.0,Cusco,32760.0
2026-06-27,2026,6,Junio,27,2026Q2,Laptop A,Computadoras,10,2750.0,Tacna,27500.0
2026-06-12,2026,6,Junio,12,2026Q2,Switch 8P,Redes,18,294.5,Trujillo,5301.0
2026-06-05,2026,6,Junio,5,2026Q2,Impresora Multifunción,Impresoras,14,1150.0,Tacna,16100.0
2026-03-31,2026,3,Marzo,31,2026Q1,Mouse X,Accesorios,2,45.0,Lima,90.0
2026-05-22,2026,5,Mayo,22,2026Q2,PC Gamer X,Computadoras,12,5720.0,Tacna,68640.0
2026-05-25,2026,5,Mayo,25,2026Q2,Mouse X,Accesorios,3,47.5,Tacna,142.5
2026-05-25,2026,5,Mayo,25,2026Q2,Disco SSD 1TB,Almacenamiento,1,380.0,Lima,380.0
2026-06-29,2026,6,Junio,29,2026Q2,Mouse X,Accesorios,7,50.0,Moquegua,350.0
2026-01-27,2026,1,Enero,27,2026Q1,USB 64GB,Almacenamiento,8,45.0,Arequipa,360.0
2026-02-21,2026,2,Febrero,21,2026Q1,Cable UTP,Redes,6,25.0,Moquegua,150.0
2026-03-01,2026,3,Marzo,1,2026Q1,PC Gamer X,Computadoras,18,5200.0,Moquegua,93600.0
2026-01-27,2026,1,Enero,27,2026Q1,USB 128GB,Almacenamiento,8,82.5,Juliaca,660.0
2026-06-17,2026,6,Junio,17,2026Q2,Disco SSD 2TB,Almacenamiento,13,690.0,Puno,8970.0
2026-01-30,2026,1,Enero,30,2026Q1,Laptop C,Computadoras,18,4510.0,Puno,81180.0
2026-05-29,2026,5,Mayo,29,2026Q2,Monitor 24,Computadoras,8,807.5,Lima,6460.0
2026-08-01,2026,8,Agosto,1,2026Q3,Audífonos Pro,Accesorios,6,250.0,Trujillo,1500.0
2026-06-04,2026,6,Junio,4,2026Q2,Laptop A,Computadoras,7,2500.0,Moquegua,17500.0
2026-08-09,2026,8,Agosto,9,2026Q3,PC Gamer X,Computadoras,12,4680.0,Cusco,56160.0
2026-08-08,2026,8,Agosto,8,2026Q3,Cable UTP,Redes,7,27.5,Juliaca,192.5
2026-06-09,2026,6,Junio,9,2026Q2,Laptop B,Computadoras,6,3520.0,Arequipa,21120.0
2026-02-01,2026,2,Febrero,1,2026Q1,Impresora Multifunción,Impresoras,5,1035.0,Juliaca,5175.0
2026-07-08,2026,7,Julio,8,2026Q3,Mouse Gamer,Accesorios,8,180.0,Trujillo,1440.0
2026-07-25,2026,7,Julio,25,2026Q3,Mouse X,Accesorios,4,50.0,Arequipa,200.0
2026-03-06,2026,3,Marzo,6,2026Q1,Webcam HD,Accesorios,3,190.0,Juliaca,570.0
2026-04-28,2026,4,Abril,28,2026Q2,Impresora Multifunción,Impresoras,6,1207.5,Arequipa,7245.0
2026-07-03,2026,7,Julio,3,2026Q3,Teclado K1,Accesorios,3,108.0,Trujillo,324.0
2026-06-17,2026,6,Junio,17,2026Q2,Webcam HD,Accesorios,5,209.0,Moquegua,1045.0
2026-02-27,2026,2,Febrero,27,2026Q1,Mouse X,Accesorios,8,50.0,Tacna,400.0
2026-04-13,2026,4,Abril,13,2026Q2,Impresora A,Impresoras,1,780.0,Puno,780.0
2026-07-22,2026,7,Julio,22,2026Q3,PC Gamer X,Computadoras,1,4680.0,Lima,4680.0
2026-03-04,2026,3,Marzo,4,2026Q1,USB 128GB,Almacenamiento,18,75.0,Lima,1350.0
2026-02-02,2026,2,Febrero,2,2026Q1,Mouse X,Accesorios,6,50.0,Juliaca,300.0
2026-05-20,2026,5,Mayo,20,2026Q2,Monitor 27,Computadoras,18,1375.0,Tacna,24750.0
2026-02-02,2026,2,Febrero,2,2026Q1,Teclado K1,Accesorios,16,120.0,Juliaca,1920.0
2026-02-04,2026,2,Febrero,4,2026Q1,Monitor 24,Computadoras,4,850.0,Arequipa,3400.0
2026-07-22,2026,7,Julio,22,2026Q3,USB 128GB,Almacenamiento,9,82.5,Moquegua,742.5
2026-07-01,2026,7,Julio,1,2026Q3,Switch 8P,Redes,13,294.5,Moquegua,3828.5
2026-07-20,2026,7,Julio,20,2026Q3,Monitor 24,Computadoras,9,850.0,Trujillo,7650.0
2026-06-08,2026,6,Junio,8,2026Q2,Impresora A,Impresoras,1,780.0,Moquegua,780.0
2026-02-18,2026,2,Febrero,18,2026Q1,Mouse Gamer,Accesorios,15,180.0,Cusco,2700.0
2026-02-11,2026,2,Febrero,11,2026Q1,USB 128GB,Almacenamiento,17,71.25,Lima,1211.25
2026-05-26,2026,5,Mayo,26,2026Q2,Monitor 27,Computadoras,8,1375.0,Trujillo,11000.0
